RecordId,Address,Zip_Original,Species,Diameter,Condition,Wires,Sidewalk_Condition,Support_Structure,Borough,Longitude,Latitude,Zip_New,CensusTract_2010,CensusBlock_2010,SegmentID,Spc_Common,Spc_Latin,Location
453,333 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007363,40.727053,10013,37,1012,31890,PLANTING SITE,PLANTING SITE,"(40.727053, -74.007363)"
454,333 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007363,40.727053,10013,37,1012,31890,PLANTING SITE,PLANTING SITE,"(40.727053, -74.007363)"
455,333 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007363,40.727053,10013,37,1012,31890,PLANTING SITE,PLANTING SITE,"(40.727053, -74.007363)"
456,330 HUDSON ST,10013,PLAC,8,Good,None,Good,None,Manhattan,-74.007398,40.726824,10013,37,3002,31890,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.726824, -74.007398)"
457,330 HUDSON ST,10013,PLAC,8,Good,None,Good,None,Manhattan,-74.007398,40.726824,10013,37,3002,31890,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.726824, -74.007398)"
505,28 KING ST,10014,GIBI,6,Excellent,None,Good,None,Manhattan,-74.003734,40.727713,10014,37,2005,32148,GINKGO,GINKGO BILOBA,"(40.727713, -74.003734)"
458,340-344 HUDSON ST,10013,PLAC,8,Good,None,Good,None,Manhattan,-74.007322,40.727318,10013,37,3002,31890,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727318, -74.007322)"
459,340-344 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007344,40.727176,10013,37,3002,31890,PLANTING SITE,PLANTING SITE,"(40.727176, -74.007344)"
460,350 HUDSON ST,10014,PYCA,7,Excellent,None,Good,None,Manhattan,-74.007293,40.727495,10014,37,2004,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727495, -74.007293)"
461,350 HUDSON ST,10014,PYCA,7,Excellent,None,Good,Guard Strangling,Manhattan,-74.007293,40.727495,10014,37,2004,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727495, -74.007293)"
462,161 Avenue of the Amer,10013,TICO,6,Good,None,Good,None,Manhattan,-74.003992,40.725596,10013,37,3004,32126,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.725596, -74.003992)"
463,110 Avenue of the Amer,10013,ULAM,10,Excellent,None,Good,None,Manhattan,-74.004784,40.723634,10013,47,2000,31878,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723634, -74.004784)"
464,161 Avenue of the Amer,10013,ULAM,10,Excellent,None,Good,None,Manhattan,-74.003992,40.725596,10013,37,3004,32126,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725596, -74.003992)"
465,161 Avenue of the Amer,10013,TICO,4,Good,None,Good,None,Manhattan,-74.003992,40.725596,10013,37,3004,32126,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.725596, -74.003992)"
466,26 VAN DAM ST,10013,GLTR,5,Good,None,Good,None,Manhattan,-74.004927,40.726372,10013,37,3004,32127,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.726372, -74.004927)"
467,27 VAN DAM ST,10013,GLTR,5,Good,None,Good,None,Manhattan,-74.004902,40.72637,10013,37,3001,32127,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.72637, -74.004902)"
468,25 VAN DAM ST,10013,SOJA,8,Excellent,None,Good,None,Manhattan,-74.004811,40.726362,10013,37,3001,32127,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.726362, -74.004811)"
469,23 VAN DAM ST,10013,TICO,4,Excellent,None,Good,None,Manhattan,-74.004722,40.726354,10013,37,3001,32127,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.726354, -74.004722)"
470,19 VAN DAM ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.004541,40.726338,10013,37,3001,32127,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.726338, -74.004541)"
471,17 VAN DAM ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.004449,40.72633,10013,37,3001,32127,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.72633, -74.004449)"
472,13 VAN DAM ST,10013,GIBI,7,Excellent,None,Good,None,Manhattan,-74.004268,40.726314,10013,37,3001,32127,GINKGO,GINKGO BILOBA,"(40.726314, -74.004268)"
473,11 VAN DAM ST,10013,GIBI,8,Excellent,None,Good,None,Manhattan,-74.004177,40.726306,10013,37,3001,32127,GINKGO,GINKGO BILOBA,"(40.726306, -74.004177)"
474,11 VAN DAM ST,10013,ZESE,6,Good,None,Good,None,Manhattan,-74.004177,40.726306,10013,37,3001,32127,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.726306, -74.004177)"
2316,72-074 E 3 ST,10003,GLTR,4,Good,None,Good,Stakes / Wires,Manhattan,1,1,10003,3602,1000,32894,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(1.0, 1.0)"
475,11 VAN DAM ST,10013,ZESE,6,Poor,None,Good,None,Manhattan,-74.004177,40.726306,10013,37,3001,32127,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.726306, -74.004177)"
476,2 CHARLTON ST,10014,PLAC,9,Good,None,Good,None,Manhattan,-74.003477,40.726961,10014,37,3001,32142,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.726961, -74.003477)"
477,2 CHARLTON ST,10014,GIBI,5,Good,None,Good,None,Manhattan,-74.003477,40.726961,10014,37,3001,32142,GINKGO,GINKGO BILOBA,"(40.726961, -74.003477)"
478,2 CHARLTON ST,10014,ACPL,3,Good,None,Good,None,Manhattan,-74.003477,40.726961,10014,37,3001,32142,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.726961, -74.003477)"
479,22 CHARLTON ST,10014,GIBI,3,Excellent,None,Good,None,Manhattan,-74.004231,40.727032,10014,37,3001,32142,GINKGO,GINKGO BILOBA,"(40.727032, -74.004231)"
480,24 CHARLTON ST,10014,GIBI,7,Excellent,None,Good,None,Manhattan,-74.004306,40.727039,10014,37,3001,32142,GINKGO,GINKGO BILOBA,"(40.727039, -74.004306)"
481,30 CHARLTON ST,10014,SOJA,3,Excellent,None,Good,None,Manhattan,-74.004534,40.72706,10014,37,3001,32142,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.72706, -74.004534)"
482,30 CHARLTON ST,10014,GLTR,3,Good,None,Good,None,Manhattan,-74.004534,40.72706,10014,37,3001,32142,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.72706, -74.004534)"
483,30 CHARLTON ST,10014,ULAM,6,Poor,None,Good,None,Manhattan,-74.004534,40.72706,10014,37,3001,32142,"ELM, AMERICAN",ULMUS AMERICANA,"(40.72706, -74.004534)"
484,40 CHARLTON ST,10014,GLTR,8,Poor,None,Good,None,Manhattan,-74.004911,40.727096,10014,37,3001,32142,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.727096, -74.004911)"
485,40 CHARLTON ST,10014,GLTR,7,Good,None,Good,None,Manhattan,-74.004911,40.727096,10014,37,3001,32142,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.727096, -74.004911)"
486,40 CHARLTON ST,10014,GLTR,8,Good,None,Good,None,Manhattan,-74.004911,40.727096,10014,37,3001,32142,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.727096, -74.004911)"
487,42 CHARLTON ST,10014,SOJA,3,Excellent,None,Good,Stakes / Wires,Manhattan,-74.004986,40.727103,10014,37,3001,32142,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.727103, -74.004986)"
488,43 CHARLTON ST,10014,PLAC,10,Good,None,Good,None,Manhattan,-74.005005,40.727105,10014,37,2005,32142,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727105, -74.005005)"
489,41 CHARLTON ST,10014,GIBI,4,Excellent,None,Good,None,Manhattan,-74.004919,40.727097,10014,37,2005,32142,GINKGO,GINKGO BILOBA,"(40.727097, -74.004919)"
490,39 CHARLTON ST,10014,PLAC,10,Excellent,None,Good,Stakes / Wires,Manhattan,-74.004836,40.727089,10014,37,2005,32142,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727089, -74.004836)"
491,35 CHARLTON ST,10014,QUPH,14,Excellent,None,Good,None,Manhattan,-74.004665,40.727073,10014,37,2005,32142,"OAK, WILLOW",QUERCUS PHELLOS,"(40.727073, -74.004665)"
492,31 CHARLTON ST,10014,PLAC,11,Excellent,None,Good,None,Manhattan,-74.004495,40.727057,10014,37,2005,32142,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727057, -74.004495)"
493,29 CHARLTON ST,10014,ZESE,4,Poor,None,Good,None,Manhattan,-74.00441,40.727049,10014,37,2005,32142,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727049, -74.00441)"
494,25 CHARLTON ST,10014,PLAC,14,Excellent,None,Good,None,Manhattan,-74.004241,40.727033,10014,37,2005,32142,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727033, -74.004241)"
495,21 CHARLTON ST,10014,ZESE,5,Poor,None,Good,None,Manhattan,-74.004072,40.727017,10014,37,2005,32142,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727017, -74.004072)"
496,21 CHARLTON ST,10014,GIBI,11,Excellent,None,Good,None,Manhattan,-74.004072,40.727017,10014,37,2005,32142,GINKGO,GINKGO BILOBA,"(40.727017, -74.004072)"
497,17 CHARLTON ST,10014,GIBI,11,Excellent,None,Good,None,Manhattan,-74.003901,40.727001,10014,37,2005,32142,GINKGO,GINKGO BILOBA,"(40.727001, -74.003901)"
498,11 CHARLTON ST,10014,GIBI,4,Excellent,None,Good,None,Manhattan,-74.003646,40.726977,10014,37,2005,32142,GINKGO,GINKGO BILOBA,"(40.726977, -74.003646)"
499,210 Avenue of the Amer,10014,GIBI,3,Excellent,None,Good,None,Manhattan,-74.003354,40.727136,10014,37,2006,32143,GINKGO,GINKGO BILOBA,"(40.727136, -74.003354)"
500,210 Avenue of the Amer,10014,GIBI,3,Excellent,None,Good,None,Manhattan,-74.003354,40.727136,10014,37,2006,32143,GINKGO,GINKGO BILOBA,"(40.727136, -74.003354)"
501,20 KING ST,10014,PLAC,10,Excellent,None,Good,None,Manhattan,-74.003384,40.727679,10014,37,2005,32148,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727679, -74.003384)"
502,22 KING ST,10014,GIBI,5,Excellent,None,Good,None,Manhattan,-74.003473,40.727687,10014,37,2005,32148,GINKGO,GINKGO BILOBA,"(40.727687, -74.003473)"
503,24 KING ST,10014,ACPL,6,Excellent,None,Good,None,Manhattan,-74.003559,40.727696,10014,37,2005,32148,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.727696, -74.003559)"
504,26 KING ST,10014,ZESE,4,Poor,None,Good,None,Manhattan,-74.003647,40.727704,10014,37,2005,32148,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727704, -74.003647)"
506,34 KING ST,10014,ZESE,5,Excellent,None,Good,None,Manhattan,-74.003997,40.727738,10014,37,2005,32148,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727738, -74.003997)"
507,36 KING ST,10014,PYCA,3,Excellent,None,Good,None,Manhattan,-74.004083,40.727747,10014,37,2005,32148,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727747, -74.004083)"
508,38 KING ST,10014,ZESE,5,Excellent,None,Good,None,Manhattan,-74.004171,40.727755,10014,37,2005,32148,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727755, -74.004171)"
509,42 KING ST,10014,PLAC,9,Excellent,None,Good,None,Manhattan,-74.004344,40.727772,10014,37,2005,32148,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727772, -74.004344)"
510,50 KING ST,10014,UNKDEAD,0,Dead,None,Good,None,Manhattan,-74.004693,40.727806,10014,37,2005,32148,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.727806, -74.004693)"
511,50 KING ST,10014,COMA,5,Poor,None,Good,None,Manhattan,-74.004693,40.727806,10014,37,2005,32148,"CHERRY, CORNELIAN",CORNUS MAS,"(40.727806, -74.004693)"
512,52 KING ST,10014,ZESE,5,Excellent,None,Good,None,Manhattan,-74.004781,40.727815,10014,37,2005,32148,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727815, -74.004781)"
513,49 KING ST,10014,ULAM,6,Excellent,None,Good,None,Manhattan,-74.004979,40.727834,10014,37,2002,32148,"ELM, AMERICAN",ULMUS AMERICANA,"(40.727834, -74.004979)"
514,47 KING ST,10014,ULAM,8,Good,None,Good,None,Manhattan,-74.004877,40.727824,10014,37,2002,32148,"ELM, AMERICAN",ULMUS AMERICANA,"(40.727824, -74.004877)"
515,45 KING ST,10014,QURU,11,Excellent,None,Good,None,Manhattan,-74.004772,40.727814,10014,37,2002,32148,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.727814, -74.004772)"
516,41 KING ST,10014,PLAC,12,Good,None,Good,None,Manhattan,-74.004566,40.727794,10014,37,2002,32148,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727794, -74.004566)"
517,37 KING ST,10014,QURU,7,Excellent,None,Good,None,Manhattan,-74.004359,40.727774,10014,37,2002,32148,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.727774, -74.004359)"
518,29 KING ST,10014,ZESE,7,Excellent,None,Good,None,Manhattan,-74.003949,40.727734,10014,37,2002,32148,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727734, -74.003949)"
519,29 KING ST,10014,PYCA,7,Good,None,Good,None,Manhattan,-74.003949,40.727734,10014,37,2002,32148,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727734, -74.003949)"
520,29 KING ST,10014,PYCA,8,Excellent,None,Good,None,Manhattan,-74.003949,40.727734,10014,37,2002,32148,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727734, -74.003949)"
521,29 KING ST,10014,ZESE,5,Poor,None,Good,None,Manhattan,-74.003949,40.727734,10014,37,2002,32148,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.727734, -74.003949)"
522,25 KING ST,10014,ULAM,5,Excellent,None,Good,None,Manhattan,-74.003743,40.727713,10014,37,2002,32148,"ELM, AMERICAN",ULMUS AMERICANA,"(40.727713, -74.003743)"
523,211/2 KING ST,0,PLAC,13,Unknown,None,Good,None,Manhattan,1,1,10014,37,2002,32148,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(1.0, 1.0)"
524,350 HUDSON ST,10014,PYCA,6,Excellent,None,Good,Guard Strangling,Manhattan,-74.007293,40.727495,10014,37,2004,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727495, -74.007293)"
525,350 HUDSON ST,10014,PYCA,7,Excellent,None,Good,None,Manhattan,-74.007293,40.727495,10014,37,2004,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727495, -74.007293)"
526,345 HUDSON ST,10014,PYCA,7,Good,None,Good,None,Manhattan,-74.007296,40.727479,10014,37,1011,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727479, -74.007296)"
527,345 HUDSON ST,10014,PYCA,6,Excellent,None,Good,Guard Strangling,Manhattan,-74.007296,40.727479,10014,37,1011,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727479, -74.007296)"
528,345 HUDSON ST,10014,PYCA,8,Excellent,None,Good,None,Manhattan,-74.007296,40.727479,10014,37,1011,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727479, -74.007296)"
529,345 HUDSON ST,10014,PYCA,7,Excellent,None,Good,Guard Strangling,Manhattan,-74.007296,40.727479,10014,37,1011,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727479, -74.007296)"
530,345 HUDSON ST,10014,PYCA,8,Excellent,None,Good,None,Manhattan,-74.007296,40.727479,10014,37,1011,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727479, -74.007296)"
531,345 HUDSON ST,10014,PYCA,8,Excellent,None,Good,None,Manhattan,-74.007296,40.727479,10014,37,1011,31914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.727479, -74.007296)"
534,70 VAN DAM ST,10013,UNKDEAD,0,Dead,None,Good,None,Manhattan,-74.007103,40.72657,10013,37,3003,31908,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.72657, -74.007103)"
535,304 HUDSON ST,10013,PYCA,4,Excellent,None,Good,Stakes / Wires,Manhattan,-74.007544,40.725926,10013,37,3003,31888,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725926, -74.007544)"
536,304 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007544,40.725926,10013,37,3003,31888,PLANTING SITE,PLANTING SITE,"(40.725926, -74.007544)"
537,304 HUDSON ST,10013,PYCA,4,Excellent,None,Good,Stakes / Wires,Manhattan,-74.007544,40.725926,10013,37,3003,31888,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725926, -74.007544)"
538,304 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007544,40.725926,10013,37,3003,31888,PLANTING SITE,PLANTING SITE,"(40.725926, -74.007544)"
539,304 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007544,40.725926,10013,37,3003,31888,PLANTING SITE,PLANTING SITE,"(40.725926, -74.007544)"
540,304 HUDSON ST,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.007544,40.725926,10013,37,3003,31888,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725926, -74.007544)"
541,304 HUDSON ST,10013,PYCA,4,Excellent,None,Good,Stakes / Wires,Manhattan,-74.007544,40.725926,10013,37,3003,31888,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725926, -74.007544)"
542,315 HUDSON ST,10013,QUPH,10,Excellent,None,Good,None,Manhattan,-74.007475,40.726344,10013,37,1013,31888,"OAK, WILLOW",QUERCUS PHELLOS,"(40.726344, -74.007475)"
543,315 HUDSON ST,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.007475,40.726344,10013,37,1013,31888,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.726344, -74.007475)"
544,302 SPRING ST,10013,SOJA,5,Excellent,None,Good,None,Manhattan,-74.008118,40.725893,10013,37,1015,31887,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.725893, -74.008118)"
545,302 SPRING ST,10013,SOJA,4,Excellent,None,Good,None,Manhattan,-74.008118,40.725893,10013,37,1015,31887,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.725893, -74.008118)"
546,143 VARICK ST,10013,PLAC,11,Good,None,Good,None,Manhattan,-74.005724,40.72593,10013,37,3003,31907,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72593, -74.005724)"
547,175 VARICK ST,10014,PLAC,9,Good,None,Good,None,Manhattan,-74.005515,40.727341,10014,37,2004,31920,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.727341, -74.005515)"
548,100 CHARLTON ST,10014,SOJA,4,Excellent,None,Good,None,Manhattan,-74.007884,40.727383,10014,37,1012,31913,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.727383, -74.007884)"
549,486 GREENWICH ST,10013,GLTR,12,Excellent,None,Good,None,Manhattan,-74.009282,40.724982,10013,37,1018,31637,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.724982, -74.009282)"
550,488 GREENWICH ST,10013,GLTR,14,Excellent,None,Good,None,Manhattan,-74.009264,40.725113,10013,37,1018,31637,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.725113, -74.009264)"
551,500 GREENWICH ST,10013,PYCA,4,Excellent,None,Good,Stakes / Wires,Manhattan,-74.009159,40.725902,10013,37,1018,31637,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725902, -74.009159)"
552,500 GREENWICH ST,10013,PYCA,4,Excellent,None,Good,Stakes / Wires,Manhattan,-74.009159,40.725902,10013,37,1018,31637,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725902, -74.009159)"
553,500 GREENWICH ST,10013,PYCA,4,Excellent,None,Good,Stakes / Wires,Manhattan,-74.009159,40.725902,10013,37,1018,31637,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725902, -74.009159)"
554,500 GREENWICH ST,10013,PYCA,5,Excellent,None,Good,Stakes / Wires,Manhattan,-74.009159,40.725902,10013,37,1018,31637,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725902, -74.009159)"
555,275 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007672,40.725184,10013,37,1016,31883,PLANTING SITE,PLANTING SITE,"(40.725184, -74.007672)"
556,38 DOMINICK ST,10013,SOJA,3,Unknown,None,Good,None,Manhattan,-74.006478,40.725088,10013,37,3008,31904,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.725088, -74.006478)"
557,121 VARICK ST,10013,TICO,5,Excellent,None,Good,None,Manhattan,-74.005921,40.724915,10013,37,3008,31903,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.724915, -74.005921)"
558,572 BROOME ST,10013,AIAL,10,Excellent,None,Good,None,Manhattan,-74.006694,40.724464,10013,37,3008,31901,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.724464, -74.006694)"
559,572 BROOME ST,10013,GLTR,2,Poor,None,Good,None,Manhattan,-74.006694,40.724464,10013,37,3008,31901,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.724464, -74.006694)"
560,572 BROOME ST,10013,COMA,8,Excellent,None,Good,None,Manhattan,-74.006694,40.724464,10013,37,3008,31901,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724464, -74.006694)"
561,100 VARICK ST,10013,TICO,9,Excellent,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
562,100 VARICK ST,10013,TICO,8,Excellent,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
563,100 VARICK ST,10013,TICO,9,Excellent,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
564,100 VARICK ST,10013,UNKDEAD,9,Dead,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.723968, -74.00609)"
565,100 VARICK ST,10013,TICO,9,Excellent,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
566,100 VARICK ST,10013,TICO,7,Poor,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
567,100 VARICK ST,10013,TICO,8,Excellent,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
568,100 VARICK ST,10013,TICO,9,Excellent,None,Good,None,Manhattan,-74.00609,40.723968,10013,37,3011,31862,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.723968, -74.00609)"
569,281 W BROADWAY,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.004908,40.721009,10013,33,2000,31819,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.721009, -74.004908)"
570,285 W BROADWAY,10013,SOJA,3,Excellent,None,Good,None,Manhattan,-74.004849,40.721084,10013,33,2000,31819,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721084, -74.004849)"
571,285 W BROADWAY,10013,GLTR,6,Excellent,Yes,Good,None,Manhattan,-74.004849,40.721084,10013,33,2000,31819,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.721084, -74.004849)"
572,148 SPRING ST,10012,GIBI,6,Excellent,None,Good,None,Manhattan,-74.001312,40.724255,10012,47,1003,32140,GINKGO,GINKGO BILOBA,"(40.724255, -74.001312)"
573,146 SPRING ST,10012,GIBI,6,Excellent,None,Good,None,Manhattan,-74.001225,40.724214,10012,47,1003,32140,GINKGO,GINKGO BILOBA,"(40.724214, -74.001225)"
574,80 WOOSTER ST,10012,AIAL,8,Excellent,None,Good,None,Manhattan,-74.001479,40.723748,10012,49,1009,32114,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.723748, -74.001479)"
575,80 WOOSTER ST,10012,AIAL,10,Excellent,None,Good,None,Manhattan,-74.001479,40.723748,10012,49,1009,32114,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.723748, -74.001479)"
576,120 SPRING ST,10012,GIBI,5,Excellent,None,Good,None,Manhattan,-74.000136,40.723682,10012,49,1008,32359,GINKGO,GINKGO BILOBA,"(40.723682, -74.000136)"
577,111 SPRING ST,10012,GIBI,5,Excellent,None,Good,None,Manhattan,-73.999866,40.723549,10012,49,1005,32359,GINKGO,GINKGO BILOBA,"(40.723549, -73.999866)"
578,47 BEACH ST,10013,PYCA,7,Excellent,None,Good,None,Manhattan,-74.008966,40.72064,10013,39,4000,31582,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.72064, -74.008966)"
579,47 BEACH ST,10013,PYCA,8,Excellent,None,Good,None,Manhattan,-74.008966,40.72064,10013,39,4000,31582,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.72064, -74.008966)"
580,57 BEACH ST,10013,AIAL,16,Excellent,None,Good,None,Manhattan,-74.009416,40.720696,10013,39,4001,31572,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.720696, -74.009416)"
581,427 WASHINGTON ST,10013,UNKDEAD,0,Dead,None,Good,None,Manhattan,-74.01045,40.72287,10013,39,1012,31591,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.72287, -74.01045)"
582,135 WASHINGTON ST,10006,PS,0,Planting Space,None,Good,None,Manhattan,-74.013826,40.709661,10006,13,1002,23077,PLANTING SITE,PLANTING SITE,"(40.709661, -74.013826)"
583,135 WASHINGTON ST,10006,PS,0,Planting Space,None,Good,None,Manhattan,-74.013826,40.709661,10006,13,1002,23077,PLANTING SITE,PLANTING SITE,"(40.709661, -74.013826)"
584,135 WASHINGTON ST,10006,PS,0,Planting Space,None,Good,None,Manhattan,-74.013826,40.709661,10006,13,1002,23077,PLANTING SITE,PLANTING SITE,"(40.709661, -74.013826)"
585,135 WASHINGTON ST,10006,PS,0,Planting Space,None,Good,None,Manhattan,-74.013826,40.709661,10006,13,1002,23077,PLANTING SITE,PLANTING SITE,"(40.709661, -74.013826)"
586,138-140 WATTS ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.010018,40.724149,10013,39,1003,31632,PLANTING SITE,PLANTING SITE,"(40.724149, -74.010018)"
587,138-140 WATTS ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.009921,40.724139,10013,39,1003,31632,PLANTING SITE,PLANTING SITE,"(40.724139, -74.009921)"
588,468 GREENWICH ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.009423,40.724097,10013,39,1003,31633,PLANTING SITE,PLANTING SITE,"(40.724097, -74.009423)"
589,472 GREENWICH ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.009365,40.724588,10013,39,1003,31633,PLANTING SITE,PLANTING SITE,"(40.724588, -74.009365)"
590,472 GREENWICH ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.009365,40.724588,10013,39,1003,31633,PLANTING SITE,PLANTING SITE,"(40.724588, -74.009365)"
